Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Annotation	Annotation
Sync Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Sync Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Sync Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Sync Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Sync Timestamp	Offset Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Sync Timestamp	Offset Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Sync Timestamp	Offset Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Pulse	Level
CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	Pulse	Level
secs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	secs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	secs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	secs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	secs	secs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	secs	secs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	secs	secs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	Boolean	Boolean
3509025587.7577	-0.8116	58.8452	-13.0106	-0.0121	9.2613	5.5103	-0.8571	-0.4583	-0.2386	3509025587.7679	-20.6621	32.9430	14.6310	-0.6095	10.4944	-0.3205	-0.3846	-0.8496	0.2968	3509025587.7338	0.5342	4.8186	-3.4694	2.4696	4.9681	-7.9735	-0.0785	-0.1625	1.0264	3509025587.7651	35.3283	245.8531	-59.9694	0.7575	8.3807	5.2560	0.0510	-0.5041	-0.6276	43310.5469	3509025587.7532	3509025544.4427	-16.1944	296.5703	4.8190	5.0183	8.0296	7.8246	0.3449	-0.7617	0.1284	43310.5469	3509025587.7582	3509025544.4476	115.9483	40.8896	358.6822	-6.7517	18.8532	2.2891	-0.2220	1.6239	0.8192	43310.5469	3509025587.7729	3509025544.4623	6.7105	119.9788	23.0381	-3.3900	9.5578	-1.5646	-0.1558	-0.6801	-0.2926	0.0000	0.0000
3509025587.7675	-0.8116	58.8452	-13.0106	-0.9730	9.4141	5.0672	-0.8514	-0.4350	-0.2386	3509025587.7776	-20.6621	32.9430	14.6310	-1.0871	10.3375	-0.3959	-0.3846	-0.8496	0.2968	3509025587.7436	0.5342	4.8186	-3.4694	2.0803	4.8874	-8.1993	-0.0744	-0.1417	0.9890	3509025587.7748	6.8422	400.1148	-72.7408	0.9146	8.1516	5.4883	0.1039	-0.4671	-0.5995	43320.3125	3509025587.7630	3509025544.4427	-16.1944	296.5703	4.8190	5.2531	7.7901	7.1949	0.3449	-0.7617	0.1284	43320.3125	3509025587.7679	3509025544.4476	115.9483	40.8896	358.6822	-5.6553	17.2218	1.5833	-0.2220	1.6239	0.8192	43320.3125	3509025587.7826	3509025544.4623	12.9961	135.2959	26.4085	-3.6272	9.1771	-1.4053	-0.1558	-0.6801	-0.3018	0.0000	0.0000
3509025587.7773	-0.8116	58.8452	-13.0106	-1.2151	9.3377	4.7695	-0.8438	-0.4272	-0.2473	3509025587.7874	-29.8997	52.1366	18.1656	-1.4055	10.0269	-0.2325	-0.3923	-0.8926	0.3032	3509025587.7534	3.5483	3.7787	-1.2901	2.0803	5.0442	-8.2009	-0.0744	-0.1417	0.9890	3509025587.7846	6.8422	400.1148	-72.7408	1.6831	7.7697	4.9441	0.1275	-0.4877	-0.5714	43330.0781	3509025587.7727	3509025544.4427	31.1882	214.8494	-30.6590	5.3313	8.1733	6.6380	0.3367	-0.7234	0.1411	43330.0781	3509025587.7777	3509025544.4476	115.9483	40.8896	358.6822	-4.0120	15.1187	0.3985	-0.2100	1.6261	0.7864	43330.0781	3509025587.7924	3509025544.4623	12.9961	135.2959	26.4085	-3.8598	8.8775	-0.7801	-0.1373	-0.6877	-0.3041	0.0000	0.0000
3509025587.7870	-9.1148	92.2360	-27.4274	-1.8526	9.4141	4.7751	-0.8438	-0.4019	-0.2430	3509025587.7972	-29.8997	52.1366	18.1656	-1.2463	10.0277	-0.1539	-0.3808	-0.8477	0.3075	3509025587.7631	3.5483	3.7787	-1.2901	2.1582	5.0442	-8.2017	-0.0744	-0.1688	1.0176	3509025587.7944	6.8422	400.1148	-72.7408	2.9088	7.3878	3.7004	0.1275	-0.4877	-0.5714	43339.8437	3509025587.7825	3509025544.4427	31.1882	214.8494	-30.6590	5.0966	8.1733	6.6380	0.3327	-0.7532	0.1516	43339.8437	3509025587.7875	3509025544.4476	143.0510	-20.8031	284.4965	-3.0811	12.7785	-1.0857	-0.2260	1.6261	0.7840	43339.8437	3509025587.8022	3509025544.4623	12.9961	135.2959	26.4085	-3.5391	9.0327	-0.5484	-0.1336	-0.7146	-0.3249	0.0000	0.0000
3509025587.7968	-9.1148	92.2360	-27.4274	-2.3323	9.1850	4.6318	-0.8533	-0.4233	-0.2473	3509025587.8069	-29.8997	52.1366	18.1656	-1.0075	9.9497	-0.1523	-0.3712	-0.8594	0.2925	3509025587.7729	3.5483	3.7787	-1.2901	2.0024	4.9673	-8.0457	-0.0644	-0.1688	1.0242	3509025587.8041	51.2322	341.0976	-95.1459	4.2158	7.3878	2.8381	0.1706	-0.4630	-0.5714	43349.6094	3509025587.7923	3509025544.4427	31.1882	214.8494	-30.6590	4.6271	7.8591	6.3251	0.3224	-0.7851	0.1558	43349.6094	3509025587.7972	3509025544.4476	143.0510	-20.8031	284.4965	-4.8272	11.4450	-2.2978	-0.1740	1.5693	0.8099	43349.6094	3509025587.8119	3509025544.4623	12.9961	135.2959	26.4085	-3.4595	8.9563	-0.5476	-0.1132	-0.6648	-0.3065	0.0000	0.0000
3509025587.8066	-9.1148	92.2360	-27.4274	-2.4149	9.0322	4.3334	-0.8495	-0.3981	-0.2646	3509025587.8167	-35.2987	77.6450	18.4618	-1.1667	10.0254	-0.3897	-0.3712	-0.8594	0.2925	3509025587.7826	5.4497	3.7236	-1.0208	2.1582	5.2026	-8.0496	-0.0644	-0.1688	1.0242	3509025587.8139	51.2322	341.0976	-95.1459	4.5184	7.0823	2.1433	0.1922	-0.4774	-0.5457	43359.3750	3509025587.8020	3509025544.4427	31.1882	214.8494	-30.6590	3.8447	7.5370	5.2222	0.3224	-0.7851	0.1558	43359.3750	3509025587.8070	3509025544.4476	143.0510	-20.8031	284.4965	-6.4077	9.8194	-2.7113	-0.1740	1.5693	0.8099	43359.3750	3509025587.8217	3509025544.4623	13.0529	149.2205	26.0122	-3.1403	9.1100	-0.4714	-0.1058	-0.6782	-0.3226	0.0000	0.0000
3509025587.8163	-21.9838	122.7421	-33.7878	-2.2556	9.1850	4.3302	-0.8629	-0.4485	-0.2777	3509025587.8265	-35.2987	77.6450	18.4618	-1.1667	9.7944	-0.0706	-0.4019	-0.8828	0.3011	3509025587.7924	5.4497	3.7236	-1.0208	2.1582	5.1242	-8.0488	-0.0704	-0.1417	0.9868	3509025587.8237	51.2322	341.0976	-95.1459	4.4418	6.7768	2.2244	0.2314	-0.4712	-0.5176	43369.1406	3509025587.8118	3509025544.4427	34.8089	164.6832	-40.3657	2.7494	7.2998	4.8295	0.3061	-0.7617	0.1579	43369.1406	3509025587.8167	3509025544.4476	147.5020	17.7204	234.8267	-5.3161	8.4094	-3.8989	-0.1720	1.5945	0.7887	43369.1406	3509025587.8315	3509025544.4623	13.0529	149.2205	26.0122	-2.8999	8.8057	-0.3128	-0.0946	-0.6935	-0.3341	0.0000	0.0000
3509025587.8261	-21.9838	122.7421	-33.7878	-1.6977	9.1850	4.3247	-0.8590	-0.4388	-0.2755	3509025587.8362	-35.2987	77.6450	18.4618	-0.9279	9.6368	-0.2247	-0.3885	-0.8613	0.3097	3509025587.8022	5.4497	3.7236	-1.0208	2.0803	5.2034	-7.9720	-0.0765	-0.1271	1.0110	3509025587.8334	23.1593	328.8197	-110.6300	3.9791	6.8532	2.3826	0.2314	-0.4712	-0.5176	43378.9062	3509025587.8216	3509025544.4427	34.8089	164.6832	-40.3657	1.7323	7.2142	4.0402	0.3061	-0.7745	0.1726	43378.9062	3509025587.8265	3509025544.4476	147.5020	17.7204	234.8267	-11.6448	12.0594	-6.2334	-0.2000	1.5525	0.7723	43378.9062	3509025587.8412	3509025544.4623	13.0529	149.2205	26.0122	-2.7430	8.8798	-0.5469	-0.0798	-0.6801	-0.3364	0.0000	0.0000
3509025587.8359	-21.9838	122.7421	-33.7878	-0.9000	8.8795	4.3949	-0.8610	-0.4505	-0.2820	3509025587.8460	-42.4457	98.9046	20.0969	-0.7687	9.5564	-0.4589	-0.4019	-0.8496	0.2860	3509025587.8119	4.8093	3.4110	-0.4093	2.1582	5.3610	-7.8975	-0.0684	-0.1354	1.0242	3509025587.8432	23.1593	328.8197	-110.6300	4.2824	6.7005	1.7635	0.2667	-0.4815	-0.4965	43388.6719	3509025587.8313	3509025544.4427	34.8089	164.6832	-40.3657	1.4193	6.6063	5.4685	0.3061	-0.7745	0.1726	43388.6719	3509025587.8363	3509025544.4476	147.5020	17.7204	234.8267	1.8896	9.9357	-8.4517	-0.2000	1.5483	0.8169	43388.6719	3509025587.8510	3509025544.4623	6.3456	167.9280	20.0220	-2.5073	8.8767	-0.8579	-0.0724	-0.6705	-0.3318	0.0000	0.0000
3509025587.8456	-34.6077	139.6680	-39.5927	-0.4233	8.8031	4.2405	-0.8571	-0.4117	-0.2928	3509025587.8558	-42.4457	98.9046	20.0969	-0.2910	9.6336	-0.5391	-0.4019	-0.8496	0.2860	3509025587.8217	4.8093	3.4110	-0.4093	2.1582	5.3610	-7.8975	-0.0684	-0.1354	1.0242	3509025587.8530	23.1593	328.8197	-110.6300	4.1246	7.1587	1.4517	0.2588	-0.4938	-0.4801	43398.4375	3509025587.8411	3509025544.4427	47.2066	233.2739	-39.3582	4.3924	6.9872	4.6746	0.2959	-0.8106	0.1768	43398.4375	3509025587.8460	3509025544.4476	45.9518	144.3678	26.7345	12.2636	10.1068	-11.4487	-0.2000	1.5483	0.8169	43398.4375	3509025587.8607	3509025544.4623	6.3456	167.9280	20.0220	-2.4277	8.8767	-0.8579	-0.0538	-0.6743	-0.3410	0.0000	0.0000
3509025587.8554	-34.6077	139.6680	-39.5927	0.2127	9.0322	4.0815	-0.8629	-0.4078	-0.2972	3509025587.8655	-42.4457	98.9046	20.0969	-0.2114	9.7101	-0.6979	-0.3962	-0.8398	0.2968	3509025587.8315	4.8093	3.4110	-0.4093	2.0803	5.3610	-7.8967	-0.0865	-0.1625	0.9890	3509025587.8627	34.2109	134.5089	-107.0558	3.8180	8.6098	1.7491	0.2588	-0.4938	-0.4801	43408.2031	3509025587.8509	3509025544.4427	47.2066	233.2739	-39.3582	7.5220	7.8362	4.0340	0.2857	-0.8064	0.1705	43408.2031	3509025587.8558	3509025544.4476	45.9518	144.3678	26.7345	13.3833	11.2981	-1.9426	-0.2640	1.5063	0.8052	43408.2031	3509025587.8705	3509025544.4623	6.3456	167.9280	20.0220	-2.1897	8.8759	-0.9357	-0.0612	-0.6762	-0.3410	0.0000	0.0000
3509025587.8652	-34.6077	139.6680	-39.5927	0.5306	9.5668	3.9977	-0.8514	-0.3845	-0.3015	3509025587.8753	-42.4457	98.9046	20.0969	-0.0522	10.2540	-0.9446	-0.4000	-0.9004	0.3075	3509025587.8412	4.8093	3.4110	-0.4093	2.1582	5.1257	-7.8952	-0.0744	-0.1167	1.0022	3509025587.8725	34.2109	134.5089	-107.0558	3.2762	9.4499	1.7461	0.2706	-0.5185	-0.4637	43417.9687	3509025587.8606	3509025544.4427	47.2066	233.2739	-39.3582	10.4951	6.4540	5.7861	0.2714	-0.7979	0.1832	43417.9687	3509025587.8656	3509025544.4476	45.9518	144.3678	26.7345	-13.8918	11.7482	-10.2420	-0.2860	1.5210	0.7864	43417.9687	3509025587.8803	3509025544.4623	-5.3353	188.9662	14.0792	-1.7191	9.4041	-1.6408	-0.0501	-0.6954	-0.3479	0.0000	0.0000
3509025587.8749	-34.6077	139.6680	-39.5927	0.5254	9.7196	3.4698	-0.8648	-0.4000	-0.3037	3509025587.8851	-40.9727	90.8217	19.3678	-0.6095	10.6433	-1.0310	-0.4000	-0.9004	0.3075	3509025587.8510	2.2182	8.2373	-0.3959	2.3917	5.1257	-7.8975	-0.0744	-0.1167	1.0022	3509025587.8823	34.2109	134.5089	-107.0558	3.3512	10.0609	1.5076	0.2902	-0.5062	-0.4731	43427.7344	3509025587.8704	3509025544.4427	67.0855	166.5460	-33.7917	8.8521	7.3425	9.0957	0.2714	-0.7979	0.1832	43427.7344	3509025587.8753	3509025544.4476	45.9518	144.3678	26.7345	-4.3611	-2.3546	-2.9863	-0.3280	1.5273	0.8521	43427.7344	3509025587.8900	3509025544.4623	-5.3353	188.9662	14.0792	-0.9356	10.0033	-2.8910	-0.0464	-0.6590	-0.3318	0.0000	0.0000
3509025587.8847	-40.9458	121.6276	-47.8763	0.2840	9.7959	3.2459	-0.8533	-0.3709	-0.3124	3509025587.8948	-40.9727	90.8217	19.3678	-1.2463	11.1123	-0.9618	-0.4038	-0.8301	0.2839	3509025587.8608	2.2182	8.2373	-0.3959	2.3139	5.1257	-7.8967	-0.0825	-0.1917	1.0198	3509025587.8920	34.2109	134.5089	-107.0558	3.6623	10.5191	1.6543	0.2569	-0.5206	-0.4614	43437.5000	3509025587.8802	3509025544.4427	67.0855	166.5460	-33.7917	-1.5538	10.5474	2.9797	0.2510	-0.8638	0.1768	43437.5000	3509025587.8851	3509025544.4476	8.7095	156.0827	-84.2564	3.3759	1.2873	-9.5821	-0.3280	1.5273	0.8521	43437.5000	3509025587.8998	3509025544.4623	-5.3353	188.9662	14.0792	-0.0655	10.9154	-3.4445	-0.0148	-0.6686	-0.3502	0.0000	0.0000
3509025587.8945	-40.9458	121.6276	-47.8763	0.1216	9.7959	2.9467	-0.8610	-0.4000	-0.3210	3509025587.9046	-40.9727	90.8217	19.3678	-1.7239	11.1115	-1.0404	-0.4212	-0.8652	0.2903	3509025587.8705	2.2182	8.2373	-0.3959	2.3139	5.2818	-7.9751	-0.0905	-0.1167	0.9802	3509025587.9018	25.8381	122.3438	-120.1651	3.9020	11.5883	2.4133	0.2569	-0.5206	-0.4614	43447.2656	3509025587.8899	3509025544.4427	67.0855	166.5460	-33.7917	-7.1088	16.0278	-1.1047	0.2653	-0.8021	0.1705	43447.2656	3509025587.8949	3509025544.4476	8.7095	156.0827	-84.2564	11.4603	10.6892	-20.8373	-0.3620	1.5273	0.8192	43447.2656	3509025587.9096	3509025544.4623	-29.8839	201.7557	18.9102	0.8100	11.9093	-3.4545	0.0093	-0.6571	-0.3341	0.0000	0.0000
3509025587.9042	-40.9458	121.6276	-47.8763	-0.1987	10.1014	2.7964	-0.8686	-0.4019	-0.3341	3509025587.9143	-38.7512	88.2856	16.6180	-2.3607	10.8002	-0.9556	-0.3885	-0.8789	0.2882	3509025587.8803	3.7338	11.5441	2.9822	2.1582	4.8851	-8.4306	-0.0865	-0.1083	0.9802	3509025587.9116	25.8381	122.3438	-120.1651	2.9925	13.7267	4.3310	0.2510	-0.5288	-0.4286	43457.0312	3509025587.8997	3509025544.4427	49.9010	124.5048	3.0524	-4.9181	19.6887	-0.5092	0.2653	-0.8021	0.1705	43457.0312	3509025587.9046	3509025544.4476	8.7095	156.0827	-84.2564	-6.7635	2.1137	-6.7689	-0.4040	1.5525	0.8263	43457.0312	3509025587.9193	3509025544.4623	-29.8839	201.7557	18.9102	1.6059	12.5974	-3.4613	0.0204	-0.7107	-0.3456	0.0000	0.0000
3509025587.9140	-19.9490	110.4634	-47.6007	-0.6716	10.4069	3.3245	-0.8743	-0.4078	-0.3406	3509025587.9241	-38.7512	88.2856	16.6180	-2.6791	10.4100	-0.9478	-0.3885	-0.8789	0.2882	3509025587.8901	3.7338	11.5441	2.9822	1.9246	5.2749	-8.6626	-0.0865	-0.1083	0.9802	3509025587.9213	25.8381	122.3438	-120.1651	0.6121	15.5597	6.1893	0.2725	-0.5556	-0.4473	43466.7969	3509025587.9095	3509025544.4427	49.9010	124.5048	3.0524	2.8276	14.4680	-1.5632	0.2408	-0.8234	0.1768	43466.7969	3509025587.9144	3509025544.4476	2.3433	86.9706	-51.2931	-11.0125	-1.7227	-6.0500	-0.4080	1.5189	0.8662	43466.7969	3509025587.9291	3509025544.4623	-29.8839	201.7557	18.9102	2.0820	12.9017	-3.6199	0.0223	-0.6992	-0.3364	0.0000	0.0000
3509025587.9238	-19.9490	110.4634	-47.6007	-1.3866	10.4069	3.5573	-0.8667	-0.3786	-0.3384	3509025587.9339	-38.7512	88.2856	16.6180	-2.3607	10.2548	-0.8660	-0.4000	-0.8066	0.2731	3509025587.8998	3.7338	11.5441	2.9822	1.3796	5.3541	-8.5811	-0.0865	-0.1625	1.0132	3509025587.9311	19.1949	112.1306	-67.9535	-0.0858	14.4141	6.0533	0.2706	-0.5288	-0.4356	43476.5625	3509025587.9192	3509025544.4427	49.9010	124.5048	3.0524	6.7396	11.5760	-3.0355	0.2592	-0.8085	0.1853	43476.5625	3509025587.9242	3509025544.4476	2.3433	86.9706	-51.2931	16.4084	17.4316	-22.5835	-0.4080	1.5189	0.8662	43476.5625	3509025587.9389	3509025544.4623	-29.8839	201.7557	18.9102	2.2405	12.0599	-3.6893	0.0148	-0.7165	-0.3318	0.0000	0.0000
3509025587.9335	-19.9490	110.4634	-47.6007	-2.1813	10.7124	3.7878	-0.8781	-0.4136	-0.3514	3509025587.9436	-27.8842	113.9214	9.3753	-2.5995	10.2548	-0.8660	-0.4212	-0.8359	0.2817	3509025587.9096	8.5646	15.2739	4.2635	2.0803	5.1972	-8.5866	-0.0885	-0.1521	0.9758	3509025587.9409	19.1949	112.1306	-67.9535	-0.0237	13.1158	4.5217	0.2706	-0.5288	-0.4356	43486.3281	3509025587.9290	3509025544.4427	30.9900	54.4968	-0.1902	11.4340	11.1524	-6.5078	0.2490	-0.8043	0.1747	43486.3281	3509025587.9339	3509025544.4476	2.3433	86.9706	-51.2931	-3.5381	1.7933	-7.3843	-0.4480	1.5252	0.8357	43486.3281	3509025587.9486	3509025544.4623	-13.5292	188.2852	35.8799	2.3210	10.4551	-3.5954	0.0612	-0.6743	-0.3364	0.0000	0.0000
3509025587.9433	-26.8044	119.5224	-46.7795	-2.4211	10.4833	3.7173	-0.8610	-0.3515	-0.3601	3509025587.9534	-27.8842	113.9214	9.3753	-2.5199	9.8701	-0.3080	-0.4058	-0.8613	0.2753	3509025587.9194	8.5646	15.2739	4.2635	1.3796	5.0366	-8.9621	-0.0885	-0.1521	0.9758	3509025587.9506	19.1949	112.1306	-67.9535	0.2682	12.1229	2.7530	0.2549	-0.5206	-0.4262	43496.0937	3509025587.9388	3509025544.4427	30.9900	54.4968	-0.1902	11.4340	11.1524	-6.5078	0.2490	-0.8043	0.1747	43496.0937	3509025587.9437	3509025544.4476	-1.2495	28.7750	-1.6477	1.7101	4.3467	-10.6448	-0.4540	1.5483	0.8357	43496.0937	3509025587.9584	3509025544.4623	-13.5292	188.2852	35.8799	2.1643	9.0812	-3.3484	0.0742	-0.7069	-0.3272	0.0000	0.0000
3509025587.9531	-26.8044	119.5224	-46.7795	-2.5075	10.0251	3.0459	-0.8724	-0.3748	-0.3644	3509025587.9632	-27.8842	113.9214	9.3753	-3.8731	9.0282	1.3600	-0.4058	-0.8613	0.2753	3509025587.9291	8.5646	15.2739	4.2635	0.9124	4.1702	-9.3329	-0.0946	-0.1354	0.9692	3509025587.9604	32.2057	-216.3318	-5.3165	1.6441	11.1301	1.0508	0.2529	-0.5638	-0.4543	43505.8594	3509025587.9485	3509025544.4427	30.9900	54.4968	-0.1902	10.3386	10.7238	-2.7109	0.2224	-0.8277	0.1768	43505.8594	3509025587.9535	3509025544.4476	-1.2495	28.7750	-1.6477	-0.8706	4.5415	-8.6070	-0.4340	1.5441	0.8756	43505.8594	3509025587.9682	3509025544.4623	-13.5292	188.2852	35.8799	1.5306	8.4727	-3.0313	0.0668	-0.6897	-0.3318	0.0000	0.0000
3509025587.9628	-26.8044	119.5224	-46.7795	-2.1925	9.4905	2.6720	-0.8686	-0.3379	-0.3644	3509025587.9729	1.9624	189.3326	13.9305	-4.5896	9.3553	2.8473	-0.4077	-0.7988	0.2495	3509025587.9389	1.7971	72.4903	27.1932	0.7567	5.3388	-10.1114	-0.0966	-0.1833	0.9978	3509025587.9701	32.2057	-216.3318	-5.3165	2.4884	10.2900	0.3559	0.2529	-0.5638	-0.4543	43515.6250	3509025587.9583	3509025544.4427	30.9900	54.4968	-0.1902	2.3582	9.4106	-1.8287	0.2531	-0.8213	0.1684	43515.6250	3509025587.9632	3509025544.4476	-1.2495	28.7750	-1.6477	-1.3481	4.3011	-9.0703	-0.4340	1.5441	0.8756	43515.6250	3509025587.9779	3509025544.4623	-3.7198	174.5270	31.1232	0.8962	8.2456	-2.7957	0.0668	-0.7031	-0.3226	0.0000	0.0000
3509025587.9726	-28.0160	181.9770	-55.4051	-2.1127	8.7267	2.6789	-0.8590	-0.3670	-0.3818	3509025587.9827	1.9624	189.3326	13.9305	-4.8284	9.0479	3.3252	-0.4385	-0.8574	0.2387	3509025587.9487	1.7971	72.4903	27.1932	-1.8127	4.7725	-11.8471	-0.0986	-0.1583	0.9692	3509025587.9799	32.2057	-216.3318	-5.3165	2.4777	9.8317	-0.7202	0.2333	-0.5514	-0.4824	43525.3906	3509025587.9681	3509025544.4427	32.4620	-10.2436	8.3522	-0.1455	9.1359	1.8086	0.2531	-0.8213	0.1684	43525.3906	3509025587.9730	3509025544.4476	14.1116	-10.5998	6.4445	-2.0526	4.7729	-8.5880	-0.4520	1.5189	0.8263	43525.3906	3509025587.9877	3509025544.4623	-3.7198	174.5270	31.1232	0.3436	8.2503	-2.3292	0.0816	-0.6954	-0.3341	0.0000	0.0000
3509025587.9823	-28.0160	181.9770	-55.4051	-2.3419	7.9630	3.6665	-0.8667	-0.3553	-0.4013	3509025587.9925	1.9624	189.3326	13.9305	-4.1119	8.9005	4.1930	-0.4327	-0.8398	0.2086	3509025587.9584	1.7971	72.4903	27.1932	-0.2555	4.3971	-10.1687	-0.0986	-0.1583	0.9692	3509025587.9897	-55.5334	-7.3216	-25.5524	1.3937	8.9916	-0.7782	0.2137	-0.5473	-0.4941	43535.1562	3509025587.9778	3509025544.4427	32.4620	-10.2436	8.3522	-0.5367	9.6214	3.7001	0.2429	-0.8277	0.1600	43535.1562	3509025587.9828	3509025544.4476	14.1116	-10.5998	6.4445	-2.6042	4.6961	-8.5754	-0.4340	1.5546	0.8427	43535.1562	3509025587.9975	3509025544.4623	-3.7198	174.5270	31.1232	-0.0528	8.0989	-2.1721	0.1002	-0.7222	-0.3180	0.0000	0.0000
3509025587.9921	-28.0160	181.9770	-55.4051	-2.8118	7.5811	4.5022	-0.8743	-0.3748	-0.4208	3509025588.0022	1.9624	189.3326	13.9305	-2.7587	9.0557	4.1113	-0.4327	-0.8398	0.2086	3509025587.9682	1.7971	72.4903	27.1932	0.3674	4.4754	-10.1757	-0.1348	-0.1292	0.9670	3509025587.9994	-55.5334	-7.3216	-25.5524	0.7855	8.1516	0.3171	0.2078	-0.5473	-0.4801	43544.9219	3509025587.9876	3509025544.4427	32.4620	-10.2436	8.3522	0.0110	9.5508	4.4119	0.2408	-0.7979	0.1516	43544.9219	3509025587.9925	3509025544.4476	14.1116	-10.5998	6.4445	-2.1314	4.6189	-8.5833	-0.4340	1.5546	0.8427	43544.9219	3509025588.0072	3509025544.4623	6.3986	160.5570	19.2319	-0.2089	7.9491	-1.8596	0.1113	-0.6839	-0.3249	0.0000	0.0000
3509025588.0019	-28.0160	181.9770	-55.4051	-2.8840	7.7339	5.2535	-0.8686	-0.3379	-0.4338	3509025588.0120	7.4787	296.4870	16.5279	-1.4851	9.3663	3.9478	-0.4385	-0.8203	0.1699	3509025587.9780	-61.7524	200.1664	129.1510	1.4574	4.0971	-8.7998	-0.1670	-0.1250	1.0022	3509025588.0092	-55.5334	-7.3216	-25.5524	0.9512	7.4642	1.4032	0.2078	-0.5473	-0.4801	43554.6875	3509025587.9973	3509025544.4427	22.7165	17.5170	15.0626	0.5587	9.2398	4.4150	0.2429	-0.8596	0.1558	43554.6875	3509025588.0023	3509025544.4476	14.1116	-10.5998	6.4445	-1.8950	4.7728	-8.5911	-0.4300	1.5315	0.8779	43554.6875	3509025588.0170	3509025544.4623	6.3986	160.5570	19.2319	0.0338	7.9530	-1.4708	0.1169	-0.6724	-0.3157	0.0000	0.0000
