Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Annotation	Annotation
Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Pulse	Level
CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	Pulse	Level
mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	Boolean	Boolean
257207.0312	-27.0888	-111.5579	2.1714	-3.4486	8.4976	4.5747	-0.2476	-0.6505	-0.4121	257207.0312	4.8776	-78.5191	31.3850	-8.5697	10.4336	1.4105	-0.1962	-0.6875	-0.1634	257207.0312	18.2184	-17.6626	5.9206	0.7567	5.0420	-8.4181	-0.1670	-0.0771	0.6057	257207.0312	4.9135	-145.8934	-3.2035	-1.5824	8.1516	3.4289	0.1686	-0.5412	-0.2365	257207.0312	51.5984	-90.4900	72.2303	1.8105	9.9873	1.4051	-0.1041	-0.6574	-0.2400	257207.0312	-23.4876	-175.8468	40.8102	-3.2338	0.6162	-8.4812	-0.1220	1.2668	0.0000	257216.7969	-9.7981	-133.6764	-42.7813	-1.5583	8.9470	-1.4807	-0.0204	-0.6762	-0.1475	0.0000	0.0000
257216.7969	-27.0888	-111.5579	2.1714	-3.2141	8.8031	4.1180	-0.2533	-0.6485	-0.4121	257216.7969	4.8776	-78.5191	31.3850	-1.1667	10.7395	0.7754	-0.1962	-0.6875	-0.1634	257216.7969	17.2010	-8.1358	2.4834	-0.0998	5.0398	-8.6400	-0.1670	-0.0958	0.5881	257216.7969	4.9135	-145.8934	-3.2035	-1.5073	7.9988	3.1981	0.1431	-0.5556	-0.2436	257216.7969	51.5984	-90.4900	72.2303	1.6540	9.6731	1.0922	-0.1061	-0.6170	-0.2316	257216.7969	-23.4876	-175.8468	40.8102	-3.9408	1.4681	-8.2453	-0.1040	1.3277	-0.0258	257226.5625	-2.6645	-133.7218	-45.8852	-1.6371	8.7948	-1.4014	-0.0130	-0.6513	-0.1498	0.0000	0.0000
257226.5625	-27.0888	-111.5579	2.1714	-3.3735	8.8795	4.1189	-0.2838	-0.6505	-0.4013	257226.5625	3.3521	-16.0314	23.7349	-0.2910	9.8960	2.2861	-0.1904	-0.6523	-0.1548	257226.5625	17.2010	-8.1358	2.4834	0.8345	4.8867	-8.2637	-0.1690	-0.1125	0.6123	257226.5625	32.8180	-100.6356	-9.5526	-1.5824	8.3043	3.4274	0.1529	-0.5761	-0.2553	257226.5625	34.0748	-104.9258	98.0164	1.4193	9.1249	0.7026	-0.1061	-0.6319	-0.2358	257226.5625	-5.0846	-159.0807	67.4684	-4.7289	1.7763	-8.2357	-0.1000	1.3277	-0.0516	257236.3281	-2.6645	-133.7218	-45.8852	-1.7136	8.8744	-1.0912	-0.0260	-0.6533	-0.1498	0.0000	0.0000
257236.3281	-28.3935	-108.7986	4.8736	-3.7727	8.3449	4.0530	-0.2819	-0.6466	-0.3991	257236.3281	3.3521	-16.0314	23.7349	-0.3706	9.6509	1.1903	-0.1942	-0.6855	-0.1527	257236.3281	17.2010	-8.1358	2.4834	0.2117	5.0452	-8.1054	-0.1569	-0.1083	0.6079	257236.3281	32.8180	-100.6356	-9.5526	-1.5020	8.3807	3.7346	0.1431	-0.5741	-0.2717	257236.3281	34.0748	-104.9258	98.0164	0.6369	9.6708	0.8551	-0.0878	-0.6319	-0.2358	257236.3281	-5.0846	-159.0807	67.4684	-4.9671	2.9280	-8.4132	-0.1000	1.3277	-0.0516	257246.0937	-2.6645	-133.7218	-45.8852	-1.6340	8.7979	-1.0904	-0.0315	-0.6609	-0.1429	0.0000	0.0000
257246.0937	-28.3935	-108.7986	4.8736	-4.2538	8.0394	3.7600	-0.2952	-0.6563	-0.3905	257246.0937	3.3521	-16.0314	23.7349	-1.6443	9.4168	1.1950	-0.1942	-0.6855	-0.1527	257246.0937	11.9801	-7.2175	-0.1768	-0.2555	4.8076	-8.3288	-0.1569	-0.1083	0.6079	257246.0937	32.8180	-100.6356	-9.5526	-1.3511	9.0680	3.3402	0.1431	-0.5741	-0.2717	257246.0937	34.0748	-104.9258	98.0164	-1.3191	8.9781	1.5732	-0.0714	-0.6213	-0.2400	257246.0937	-5.0846	-159.0807	67.4684	-18.8254	28.3596	-30.6944	-0.1120	1.3277	-0.0563	257255.8594	-1.2850	-124.6859	-44.8342	-1.6356	8.8728	-1.2467	-0.0501	-0.6762	-0.1498	0.0000	0.0000
257255.8594	-28.3935	-108.7986	4.8736	-4.4891	7.7339	4.1415	-0.2990	-0.6505	-0.3905	257255.8594	-0.1705	-18.0821	16.1789	-2.5995	9.0164	0.1809	-0.1923	-0.6602	-0.1505	257255.8594	11.9801	-7.2175	-0.1768	0.3674	4.7284	-8.4111	-0.1650	-0.1104	0.5859	257255.8594	21.8276	-87.7056	-9.0691	-1.5129	9.9081	2.6386	0.1137	-0.5802	-0.2646	257255.8594	27.0647	-49.3307	105.5260	-4.0575	11.2646	4.7108	-0.0653	-0.6064	-0.2400	257255.8594	-165.2163	-65.2041	-11.5665	10.2920	5.6377	-11.5586	-0.1100	1.3508	-0.0305	257265.6250	-1.2850	-124.6859	-44.8342	-1.7136	8.7979	-1.0904	-0.0538	-0.6398	-0.1406	0.0000	0.0000
257265.6250	-13.9758	-95.2576	17.3542	-3.6050	7.8103	4.8839	-0.2762	-0.6602	-0.3970	257265.6250	-0.1705	-18.0821	16.1789	-2.1219	9.1000	0.7295	-0.1923	-0.6504	-0.1484	257265.6250	11.9801	-7.2175	-0.1768	0.6788	4.6492	-8.4903	-0.1630	-0.1104	0.6013	257265.6250	21.8276	-87.7056	-9.0691	-2.1273	10.1372	3.1057	0.1275	-0.5370	-0.2787	257265.6250	27.0647	-49.3307	105.5260	-1.7103	13.8823	2.0772	-0.0653	-0.6064	-0.2400	257265.6250	-165.2163	-65.2041	-11.5665	2.4140	3.0301	-3.3091	-0.1100	1.3298	-0.0188	257275.3906	-1.2850	-124.6859	-44.8342	-1.3991	8.9470	-1.4807	-0.0464	-0.6456	-0.1382	0.0000	0.0000
257275.3906	-13.9758	-95.2576	17.3542	-3.7659	8.5740	4.7275	-0.2800	-0.6563	-0.3839	257275.3906	-0.1705	-18.0821	16.1789	-1.2463	9.2631	1.4339	-0.1846	-0.6973	-0.1505	257275.3906	11.9801	-7.2175	-0.1768	0.5231	5.0382	-8.7999	-0.1630	-0.1104	0.6013	257275.3906	21.8276	-87.7056	-9.0691	-3.4304	9.9845	4.3554	0.1176	-0.5597	-0.2998	257275.3906	27.0647	-49.3307	105.5260	1.4976	12.4159	3.1981	-0.0469	-0.6000	-0.2316	257275.3906	-165.2163	-65.2041	-11.5665	-5.7513	11.5618	-8.0130	-0.1040	1.3298	-0.0188	257285.1562	5.7395	-116.4522	-46.6760	-1.3968	9.0257	-1.2482	-0.0557	-0.6475	-0.1475	0.0000	0.0000
257285.1562	-13.9758	-95.2576	17.3542	-3.2894	9.4905	4.5631	-0.2819	-0.6621	-0.3796	257285.1562	-0.1705	-18.0821	16.1789	-1.0075	9.7305	1.3459	-0.1846	-0.6973	-0.1505	257285.1562	9.5826	-5.5451	0.9891	0.2895	4.8822	-8.7192	-0.1469	-0.1167	0.6013	257285.1562	21.8276	-87.7056	-9.0691	-4.0471	9.4499	4.5986	0.1176	-0.5597	-0.2998	257285.1562	17.6569	16.9257	62.2002	-0.2237	10.7029	2.9782	-0.0306	-0.6085	-0.2421	257285.1562	-115.2608	40.1004	-26.1543	-4.8714	6.0424	-6.7262	-0.1100	1.3550	-0.0047	257294.9219	5.7395	-116.4522	-46.6760	-1.1588	8.9485	-1.3252	-0.0816	-0.6418	-0.1382	0.0000	0.0000
257294.9219	-13.9758	-95.2576	17.3542	-2.7368	9.6432	4.0296	-0.2933	-0.6544	-0.3839	257294.9219	1.2694	-31.5048	9.9157	-1.7239	10.2713	0.7847	-0.1808	-0.6465	-0.1419	257294.9219	9.5826	-5.5451	0.9891	0.6010	4.7253	-8.7207	-0.1469	-0.1104	0.5837	257294.9219	39.7214	-121.7313	12.4836	-4.4363	8.6862	4.3785	0.1196	-0.5432	-0.3091	257294.9219	17.6569	16.9257	62.2002	-1.8667	10.6165	2.1099	-0.0306	-0.6128	-0.2421	257294.9219	-115.2608	40.1004	-26.1543	-3.6888	3.1165	-6.6913	-0.1360	1.3319	0.0023	257304.6875	5.7395	-116.4522	-46.6760	-1.2415	8.8689	-1.6355	-0.0724	-0.6456	-0.1290	0.0000	0.0000
257304.6875	-24.5395	-85.6398	10.3922	-2.0256	9.5668	3.4216	-0.3105	-0.6738	-0.3731	257304.6875	1.2694	-31.5048	9.9157	-1.6443	10.1932	0.7863	-0.1923	-0.6816	-0.1527	257304.6875	9.5826	-5.5451	0.9891	0.6788	4.7268	-8.5679	-0.1549	-0.0979	0.5969	257304.6875	39.7214	-121.7313	12.4836	-4.5113	8.3043	4.6147	0.1176	-0.5514	-0.3255	257304.6875	17.6569	16.9257	62.2002	-2.1797	9.6637	0.1441	-0.0204	-0.6128	-0.2421	257304.6875	-115.2608	40.1004	-26.1543	-2.1333	6.2324	-8.7748	-0.1360	1.3319	0.0023	257314.4531	5.7395	-116.4522	-46.6760	-1.0831	9.1740	-1.7163	-0.0816	-0.6379	-0.1359	0.0000	0.0000
257314.4531	-24.5395	-85.6398	10.3922	-2.2699	9.8723	2.8946	-0.3162	-0.6699	-0.3709	257314.4531	1.2694	-31.5048	9.9157	-0.2910	10.1113	0.3948	-0.1750	-0.6777	-0.1505	257314.4531	16.0281	-7.1431	-2.0867	-0.4891	5.1175	-8.7138	-0.1549	-0.0979	0.5969	257314.4531	39.7214	-121.7313	12.4836	-3.8907	8.4570	4.7613	0.1176	-0.5288	-0.3302	257314.4531	3.2892	19.2855	63.8014	-2.1797	9.3479	-0.3268	-0.0061	-0.5851	-0.2400	257314.4531	-115.2608	40.1004	-26.1543	-0.7865	6.1692	-8.0840	-0.1380	1.3676	0.0282	257324.2187	6.0273	-110.4586	-54.4008	-1.1666	9.6288	-2.1097	-0.0835	-0.6379	-0.1452	0.0000	0.0000
257324.2187	-24.5395	-85.6398	10.3922	-2.8293	10.0251	2.7483	-0.3181	-0.6757	-0.3579	257324.2187	0.8874	-18.5390	9.5584	0.9030	10.1058	-0.1554	-0.1750	-0.6777	-0.1505	257324.2187	16.0281	-7.1431	-2.0867	-0.7226	5.0407	-8.5570	-0.1670	-0.0979	0.6035	257324.2187	41.4511	-43.5548	14.3672	-3.5116	9.1444	3.9787	0.1020	-0.5288	-0.3302	257324.2187	3.2892	19.2855	63.8014	-2.4927	10.2857	0.1379	0.0061	-0.5936	-0.2379	257324.2187	-107.7746	49.8749	-48.5653	-1.3709	-8.8372	-11.3543	-0.1520	1.3403	0.0446	257333.9844	6.0273	-110.4586	-54.4008	-1.5678	10.1609	-2.4260	-0.0909	-0.6533	-0.1382	0.0000	0.0000
257333.9844	-30.4710	-106.3998	-3.9302	-3.2293	9.9487	2.6026	-0.3295	-0.6738	-0.3601	257333.9844	0.8874	-18.5390	9.5584	0.5050	9.9442	-0.7026	-0.1731	-0.6602	-0.1570	257333.9844	16.0281	-7.1431	-2.0867	-0.3333	5.0398	-8.6377	-0.1630	-0.0979	0.5925	257333.9844	41.4511	-43.5548	14.3672	-3.5256	10.4427	2.5762	0.0902	-0.5597	-0.3372	257333.9844	3.2892	19.2855	63.8014	-2.4144	14.1648	-0.7700	0.0061	-0.5936	-0.2379	257333.9844	-107.7746	49.8749	-48.5653	-0.3220	19.7842	-8.9228	-0.1620	1.3739	0.0469	257343.7500	6.0273	-110.4586	-54.4008	-1.8059	10.4675	-2.3513	-0.1020	-0.6360	-0.1336	0.0000	0.0000
257343.7500	-30.4710	-106.3998	-3.9302	-3.1481	9.7959	2.7537	-0.3200	-0.6699	-0.3601	257343.7500	0.8874	-18.5390	9.5584	-0.0522	10.0979	-0.9415	-0.1846	-0.6895	-0.1462	257343.7500	22.2457	4.7804	-16.2458	0.1338	4.5670	-8.8681	-0.1630	-0.0979	0.5925	257343.7500	41.4511	-43.5548	14.3672	-4.0024	11.8938	1.3312	0.1196	-0.5185	-0.3372	257343.7500	3.2892	19.2855	63.8014	-0.5367	15.3766	-4.0217	0.0020	-0.6149	-0.2379	257343.7500	-107.7746	49.8749	-48.5653	3.8853	5.2111	-5.9294	-0.1620	1.3739	0.0469	257353.5156	-11.9545	-104.1623	-59.1521	-2.0454	10.4667	-2.4291	-0.1206	-0.6303	-0.1221	0.0000	0.0000
257353.5156	-30.4710	-106.3998	-3.9302	-2.9112	9.6432	2.5273	-0.3181	-0.6641	-0.3514	257353.5156	2.3121	-38.7503	18.2988	0.1070	10.2610	-0.2372	-0.1846	-0.7012	-0.1441	257353.5156	22.2457	4.7804	-16.2458	0.1338	3.6989	-9.3973	-0.1509	-0.1125	0.5859	257353.5156	7.0871	18.9813	8.1729	-4.5605	14.2613	-0.3081	0.1196	-0.5185	-0.3372	257353.5156	3.6287	40.9388	47.4610	2.0452	14.1245	-4.7993	0.0286	-0.5574	-0.2379	257353.5156	-72.3584	38.7717	-21.8533	0.3146	4.8553	-8.3186	-0.1680	1.3571	0.0751	257363.2812	-11.9545	-104.1623	-59.1521	-2.2827	10.4683	-2.2736	-0.1187	-0.6360	-0.1359	0.0000	0.0000
257363.2812	-22.8292	-66.2031	-26.2580	-2.7488	9.7959	2.8249	-0.3238	-0.6660	-0.3406	257363.2812	2.3121	-38.7503	18.2988	0.3458	10.5810	0.5427	-0.1846	-0.7012	-0.1441	257363.2812	22.2457	4.7804	-16.2458	1.6910	4.6422	-9.1918	-0.1670	-0.1083	0.6101	257363.2812	7.0871	18.9813	8.1729	-4.6504	15.4069	-1.5539	0.1020	-0.5885	-0.3513	257363.2812	3.6287	40.9388	47.4610	2.6711	12.6567	-3.8364	0.0286	-0.5660	-0.2379	257363.2812	-72.3584	38.7717	-21.8533	2.0502	2.7792	-8.1526	-0.1660	1.3508	0.0728	257373.0469	-11.9545	-104.1623	-59.1521	-2.6791	10.1640	-2.1150	-0.1224	-0.6552	-0.1290	0.0000	0.0000
257373.0469	-22.8292	-66.2031	-26.2580	-2.5895	10.6360	2.8150	-0.3333	-0.6718	-0.3341	257373.0469	2.3121	-38.7503	18.2988	0.1070	11.0540	1.0050	-0.1750	-0.6523	-0.1376	257373.0469	46.5552	-1.2453	-20.0614	0.0560	4.4093	-8.9426	-0.1710	-0.1292	0.5771	257373.0469	7.0871	18.9813	8.1729	-4.2649	14.3377	-1.7015	0.1000	-0.5638	-0.3255	257373.0469	3.6287	40.9388	47.4610	1.8888	10.7167	-3.4220	0.0184	-0.5660	-0.2337	257373.0469	-72.3584	38.7717	-21.8533	2.4361	3.5330	-8.9714	-0.1840	1.3824	0.0798	257382.8125	-7.8238	-75.4351	-50.7099	-3.1575	9.9339	-2.1905	-0.1429	-0.6762	-0.1267	0.0000	0.0000
257382.8125	-22.8292	-66.2031	-26.2580	-2.1881	11.4761	3.1034	-0.3314	-0.6660	-0.3341	257382.8125	9.7185	-40.1925	20.4482	0.2662	11.9092	0.6734	-0.1981	-0.7031	-0.1527	257382.8125	46.5552	-1.2453	-20.0614	0.3674	4.9637	-8.4135	-0.1710	-0.1292	0.5771	257382.8125	-18.9193	18.6587	17.4518	-3.7084	12.3520	-0.2203	0.1020	-0.5535	-0.3349	257382.8125	-3.0717	31.5300	32.6173	2.0452	8.9394	-2.2980	0.0347	-0.5617	-0.2379	257382.8125	-16.0796	-15.6955	7.4613	1.2593	5.6232	-8.4324	-0.1840	1.3824	0.0798	257392.5781	-7.8238	-75.4351	-50.7099	-2.8390	9.6281	-2.1874	-0.1466	-0.6284	-0.1244	0.0000	0.0000
257392.5781	11.0014	-15.9124	-50.4160	-1.3867	11.2470	3.5489	-0.3657	-0.6427	-0.3449	257392.5781	9.7185	-40.1925	20.4482	0.1070	12.1448	0.8259	-0.1981	-0.6641	-0.1527	257392.5781	46.5552	-1.2453	-20.0614	1.6910	5.5171	-7.9712	-0.1670	-0.1542	0.5903	257392.5781	-18.9193	18.6587	17.4518	-2.3053	10.6718	0.7861	0.1020	-0.5535	-0.3349	257392.5781	-3.0717	31.5300	32.6173	2.0452	8.9394	-2.2980	0.0367	-0.5936	-0.2337	257392.5781	-16.0796	-15.6955	7.4613	-0.4696	5.6334	-7.9204	-0.1640	1.3529	0.0822	257402.3437	-7.8238	-75.4351	-50.7099	-2.7594	9.5516	-2.1866	-0.1429	-0.6456	-0.1313	0.0000	0.0000
257402.3437	11.0014	-15.9124	-50.4160	-0.5867	10.4833	3.8493	-0.3676	-0.6485	-0.3406	257402.3437	9.7185	-40.1925	20.4482	-0.3706	12.4491	0.0336	-0.1750	-0.6641	-0.1419	257402.3437	46.5552	-1.2453	-20.0614	3.8710	6.3073	-7.3863	-0.1710	-0.1646	0.5903	257402.3437	-18.9193	18.6587	17.4518	-2.2247	9.0680	1.1101	0.1176	-0.5206	-0.3279	257402.3437	-3.0717	31.5300	32.6173	1.0281	8.5869	1.3401	0.0367	-0.5936	-0.2337	257402.3437	-16.0796	-15.6955	7.4613	-1.4143	5.2505	-7.8143	-0.1640	1.3739	0.0845	257412.1094	10.4953	-41.7739	-32.0004	-2.4426	10.0088	-2.3467	-0.1503	-0.6571	-0.1152	0.0000	0.0000
257412.1094	11.0014	-15.9124	-50.4160	-0.0250	9.6432	4.2281	-0.3752	-0.6447	-0.3406	257412.1094	9.7185	-40.1925	20.4482	0.5050	12.0558	-0.2731	-0.1788	-0.6738	-0.1484	257412.1094	69.2462	-47.4299	-74.9390	3.9489	6.7801	-7.1613	-0.1710	-0.1646	0.5903	257412.1094	-18.9193	18.6587	17.4518	-2.2169	8.5334	1.8874	0.1098	-0.5309	-0.3115	257412.1094	15.1872	11.7998	27.0287	-1.3973	9.1557	3.7838	0.0531	-0.5574	-0.2295	257412.1094	-16.0796	-15.6955	7.4613	-2.7524	5.2542	-7.6284	-0.1760	1.3529	0.0728	257421.8750	10.4953	-41.7739	-32.0004	-1.7278	10.7718	-2.5099	-0.1707	-0.6475	-0.1198	0.0000	0.0000
257421.8750	11.0014	-15.9124	-50.4160	0.4540	9.1086	4.3039	-0.3733	-0.6369	-0.3254	257421.8750	0.3222	-22.1579	33.3840	2.8134	11.7405	-0.5812	-0.1615	-0.6934	-0.1527	257421.8750	69.2462	-47.4299	-74.9390	2.5474	6.7026	-7.0697	-0.1569	-0.1604	0.5903	257421.8750	17.2815	18.6351	7.5883	-1.4308	8.4570	3.1155	0.1137	-0.5412	-0.3208	257421.8750	15.1872	11.7998	27.0287	-2.4927	9.8508	3.3027	0.0347	-0.5723	-0.2400	257421.8750	-12.5079	-8.6137	4.0827	-2.9108	5.4836	-7.7094	-0.1760	1.3529	0.0728	257431.6406	10.4953	-41.7739	-32.0004	-1.6460	11.3858	-2.2828	-0.1688	-0.6533	-0.1152	0.0000	0.0000
257431.6406	-13.8761	-17.7348	-74.9544	0.2909	8.6504	3.9341	-0.3867	-0.6505	-0.3384	257431.6406	0.3222	-22.1579	33.3840	4.7239	11.5782	-1.2070	-0.1615	-0.6934	-0.1527	257431.6406	69.2462	-47.4299	-74.9390	1.6131	6.4651	-7.2885	-0.1549	-0.1792	0.5793	257431.6406	17.2815	18.6351	7.5883	0.0333	8.6098	2.4817	0.1137	-0.5412	-0.3208	257431.6406	15.1872	11.7998	27.0287	-1.3973	9.8460	2.8287	0.0347	-0.5723	-0.2400	257431.6406	-12.5079	-8.6137	4.0827	-1.5769	6.3188	-8.3100	-0.1620	1.3824	0.0915	257441.4062	10.4953	-41.7739	-32.0004	-2.0393	11.6198	-1.8185	-0.1763	-0.6533	-0.1221	0.0000	0.0000
257441.4062	-13.8761	-17.7348	-74.9544	-0.3489	8.2685	3.7187	-0.3790	-0.6485	-0.3254	257441.4062	0.3222	-22.1579	33.3840	5.9179	11.1021	-1.9837	-0.1577	-0.6621	-0.1333	257441.4062	87.5840	-166.3234	-203.8467	0.1338	6.9381	-7.0479	-0.1348	-0.1729	0.5925	257441.4062	17.2815	18.6351	7.5883	0.8017	8.5334	1.9344	0.1294	-0.5329	-0.3302	257441.4062	8.7807	42.7060	26.3269	0.9499	9.3740	2.2803	0.0490	-0.5681	-0.2253	257441.4062	-12.5079	-8.6137	4.0827	-0.0017	6.2396	-8.4195	-0.1820	1.3445	0.0915	257451.1719	1.6436	-10.2618	-16.6592	-2.2750	11.3936	-1.5052	-0.1688	-0.6705	-0.1221	0.0000	0.0000
257451.1719	-13.8761	-17.7348	-74.9544	-1.3826	7.6575	3.9608	-0.4019	-0.6505	-0.3254	257451.1719	-31.8359	-149.4903	50.5324	5.9179	10.2367	-2.6740	-0.1654	-0.6914	-0.1312	257451.1719	87.5840	-166.3234	-203.8467	-0.1776	6.7790	-7.2737	-0.1348	-0.1729	0.5925	257451.1719	20.9245	2.8861	-2.8595	0.7266	8.9153	2.1629	0.1157	-0.5041	-0.3185	257451.1719	8.7807	42.7060	26.3269	2.5929	9.6033	1.8830	0.0531	-0.5702	-0.2400	257451.1719	-20.6281	5.7498	-5.6896	-0.0015	5.3157	-8.4011	-0.1680	1.3803	0.0869	257460.9375	1.6436	-10.2618	-16.6592	-2.4326	10.6305	-1.3420	-0.1800	-0.6571	-0.1152	0.0000	0.0000
257460.9375	-7.4136	-65.9124	-69.7020	-1.7795	7.2757	4.1190	-0.4019	-0.6408	-0.3254	257460.9375	-31.8359	-149.4903	50.5324	3.7687	9.3767	-2.8141	-0.1596	-0.6758	-0.1355	257460.9375	87.5840	-166.3234	-203.8467	-0.3333	7.1726	-7.1224	-0.1408	-0.2208	0.5881	257460.9375	20.9245	2.8861	-2.8595	-0.5046	9.5263	2.8639	0.1157	-0.5041	-0.3185	257460.9375	8.7807	42.7060	26.3269	3.3753	10.1397	1.0875	0.0551	-0.5553	-0.2400	257460.9375	-20.6281	5.7498	-5.6896	0.4696	5.6973	-8.5773	-0.1680	1.3803	0.0869	257470.7031	1.6436	-10.2618	-16.6592	-2.2717	9.6382	-1.1766	-0.1781	-0.6322	-0.1083	0.0000	0.0000
257470.7031	-7.4136	-65.9124	-69.7020	-2.2493	6.7411	4.9563	-0.4210	-0.6505	-0.3319	257470.7031	-31.8359	-149.4903	50.5324	1.9378	8.6168	-0.7546	-0.1596	-0.6758	-0.1355	257470.7031	71.8020	-229.9230	-285.1520	-0.0219	7.1765	-6.7414	-0.1167	-0.1708	0.5749	257470.7031	20.9245	2.8861	-2.8595	-2.1258	9.7554	3.2639	0.1196	-0.5206	-0.3255	257470.7031	8.7807	42.7060	26.3269	3.3753	10.5158	-0.1805	0.0551	-0.5553	-0.2400	257470.7031	-20.6281	5.7498	-5.6896	0.7102	5.0893	-8.1720	-0.1680	1.3634	0.0915	257480.4687	-21.5374	15.8166	-4.3666	-2.1085	8.5717	-0.7771	-0.1855	-0.6418	-0.1129	0.0000	0.0000
257480.4687	-7.4136	-65.9124	-69.7020	-2.4012	7.2757	5.7045	-0.4286	-0.6194	-0.3189	257480.4687	-40.2186	-326.1867	44.7432	0.1070	8.1589	0.2766	-0.1788	-0.7070	-0.1054	257480.4687	71.8020	-229.9230	-285.1520	-1.0341	7.4057	-7.3482	-0.1167	-0.1708	0.5749	257480.4687	-1.9440	31.8435	-5.3028	-2.9035	9.9845	2.8834	0.1196	-0.5473	-0.3208	257480.4687	5.6886	-18.1984	21.8581	2.2017	10.5190	0.1356	0.0510	-0.5596	-0.2337	257480.4687	-15.4749	-9.5209	0.8149	0.0756	5.7744	-8.5710	-0.1660	1.3655	0.0869	257490.2344	-21.5374	15.8166	-4.3666	-1.3913	7.8844	-0.6925	-0.1577	-0.6226	-0.1129	0.0000	0.0000
257490.2344	52.0558	-58.9741	-20.2186	-2.6283	7.0465	6.9123	-0.4438	-0.6233	-0.3167	257490.2344	-40.2186	-326.1867	44.7432	-1.0871	7.7734	0.7561	-0.1558	-0.7207	-0.0968	257490.2344	71.8020	-229.9230	-285.1520	-1.9684	7.3281	-7.2613	-0.1227	-0.1688	0.5947	257490.2344	-1.9440	31.8435	-5.3028	-2.9081	9.9081	2.4210	0.1039	-0.5700	-0.3208	257490.2344	5.6886	-18.1984	21.8581	0.1675	10.1334	0.4555	0.0592	-0.5787	-0.2295	257490.2344	-15.4749	-9.5209	0.8149	-0.5548	5.8517	-8.5599	-0.1760	1.3739	0.0986	257500.0000	-21.5374	15.8166	-4.3666	-0.5133	7.7338	-0.4577	-0.1892	-0.6475	-0.1152	0.0000	0.0000
